route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,bikes_allowed,attributes_ch
893761.87_LEX.003:P12,631610,117735:1,Nevers,P12,,,,0,
893761.87_LEX.004:P12,735085,117736:1,Nevers,P12,,,,0,
893761.87_LEX.006:P12,060884,117737:1,Nevers,P12,,,,0,
893761.87_LEX.008:P12,438515,117738:1,Nevers,P12,,,,0,
893762.87_LEX.001:P12,087441,117739:1,Cosne-sur-Loire,P12,,,,0,
893762.87_LEX.002:P12,631615,117740:1,Cosne-sur-Loire,P12,,,,0,
893762.87_LEX.003:P12,734133,117741:1,Cosne-sur-Loire,P12,,,,0,
893762.87_LEX.004:P12,087439,117742:1,Cosne-sur-Loire,P12,,,,0,
893762.87_LEX.005:P12,024663,117743:1,Cosne-sur-Loire,P12,,,,0,
893762.87_LEX.006:P12,631612,117744:1,Cosne-sur-Loire,P12,,,,0,
893762.87_LEX.007:P12,703161,117745:1,Cosne-sur-Loire,P12,,,,0,
893762.87_LEX.008:P12,727352,117746:1,Cosne-sur-Loire,P12,,,,0,
893762.87_LEX.009:P12,452402,117747:1,Cosne-sur-Loire,P12,,,,0,
893762.87_LEX.010:P12,060884,117748:1,Cosne-sur-Loire,P12,,,,0,
893762.87_LEX.012:P12,092181,117749:1,Cosne-sur-Loire,P12,,,,0,
893762.87_LEX.013:P12,084477,117750:1,Cosne-sur-Loire,P12,,,,0,
893762.87_LEX.016:P12,438515,117751:1,Cosne-sur-Loire,P12,,,,0,
893900.87_LEX.001:P2,573074,117752:1,Paray-le-Monial,P2,,,,0,
893900.87_LEX.002:P2,355897,117753:1,Paray-le-Monial,P2,,,,0,
893900.87_LEX.003:P2,630077,117754:1,Paray-le-Monial,P2,,,,0,
893900.87_LEX.006:P2,438515,117755:1,Paray-le-Monial,P2,,,,0,
893901.87_LEX.001:P2,565710,117756:1,Lyon Perrache,P2,,,,0,
893901.87_LEX.002:P2,636773,117757:1,Lyon Perrache,P2,,,,0,
893901.87_LEX.005:P2,438515,117758:1,Lyon Perrache,P2,,,,0,
893902.87_LEX.001:P2,613209,117759:1,Nevers,P2,,,,0,
893902.87_LEX.002:P2,613210,117760:1,Nevers,P2,,,,0,
893902.87_LEX.003:P2,630089,117761:1,Nevers,P2,,,,0,
893902.87_LEX.004:P2,243391,117762:1,Nevers,P2,,,,0,
893902.87_LEX.005:P2,355596,117763:1,Nevers,P2,,,,0,
893902.87_LEX.006:P2,633840,117764:1,Nevers,P2,,,,0,
893902.87_LEX.007:P2,012729,117765:1,Moulins sur Allier,P2,,,,0,
893902.87_LEX.010:P2,024355,117766:1,Paray-le-Monial,P2,,,,0,
893902.87_LEX.011:P2,085109,117767:1,Paray-le-Monial,P2,,,,0,
893902.87_LEX.012:P2,383712,117768:1,Nevers,P2,,,,0,
893902.87_LEX.014:P2,438515,117769:1,Nevers,P2,,,,0,
893902.87_LEX.015:P2,696670,117770:1,Moulins sur Allier,P2,,,,0,
893903.87_LEX.001:P2,547468,117771:1,Lyon Perrache,P2,,,,0,
893903.87_LEX.002:P2,360367,117772:1,Lyon Perrache,P2,,,,0,
893903.87_LEX.003:P2,630083,117773:1,Lyon Perrache,P2,,,,0,
893903.87_LEX.005:P2,383712,117774:1,Lyon Perrache,P2,,,,0,
893903.87_LEX.007:P2,438515,117775:1,Lyon Perrache,P2,,,,0,
893904.87_LEX.001:P2,547468,117776:1,Nevers,P2,,,,0,
893904.87_LEX.002:P2,356094,117777:1,Moulins sur Allier,P2,,,,0,
893904.87_LEX.003:P2,625592,117778:1,Nevers,P2,,,,0,
893904.87_LEX.005:P2,356097,117779:1,Nevers,P2,,,,0,
893904.87_LEX.006:P2,383712,117780:1,Nevers,P2,,,,0,
893904.87_LEX.008:P2,438515,117781:1,Nevers,P2,,,,0,
893905.87_LEX.001:P2,533424,117782:1,Lyon Perrache,P2,,,,0,
893905.87_LEX.002:P2,223231,117783:1,Lyon Perrache,P2,,,,0,
893905.87_LEX.003:P2,325318,117784:1,Lyon Perrache,P2,,,,0,
893905.87_LEX.004:P2,627778,117785:1,Lyon Perrache,P2,,,,0,
893905.87_LEX.005:P2,734424,117786:1,Lyon Perrache,P2,,,,0,
893905.87_LEX.007:P2,114083,117787:1,Lyon Perrache,P2,,,,0,
893905.87_LEX.008:P2,696186,117788:1,Lyon Perrache,P2,,,,0,
893905.87_LEX.009:P2,555601,117789:1,Lyon Perrache,P2,,,,0,
893905.87_LEX.010:P2,273225,117790:1,Lyon Perrache,P2,,,,0,
893905.87_LEX.012:P2,697501,117791:1,Lyon Perrache,P2,,,,0,
893905.87_LEX.013:P2,438515,117792:1,Lyon Perrache,P2,,,,0,
893907.87_LEX.001:P2,566789,117793:1,Lyon Perrache,P2,,,,0,
893907.87_LEX.002:P2,426271,117794:1,Lyon Perrache,P2,,,,0,
893907.87_LEX.003:P2,702479,117795:1,Lyon Perrache,P2,,,,0,
893907.87_LEX.004:P2,084115,117796:1,Lyon Perrache,P2,,,,0,
893907.87_LEX.006:P2,713843,117797:1,Lyon Perrache,P2,,,,0,
893909.87_LEX.001:P2,357762,117798:1,Paray-le-Monial,P2,,,,0,
893909.87_LEX.002:P2,356872,117799:1,Paray-le-Monial,P2,,,,0,
893909.87_LEX.003:P2,582673,117800:1,Paray-le-Monial,P2,,,,0,
893909.87_LEX.004:P2,224445,117801:1,Paray-le-Monial,P2,,,,0,
893912.87_LEX.001:P2,630257,117802:1,Paray-le-Monial,P2,,,,0,
893912.87_LEX.002:P2,426271,117803:1,Paray-le-Monial,P2,,,,0,
893912.87_LEX.003:P2,713808,117804:1,Paray-le-Monial,P2,,,,0,
893912.87_LEX.004:P2,086841,117805:1,Paray-le-Monial,P2,,,,0,
893912.87_LEX.006:P2,713843,117806:1,Paray-le-Monial,P2,,,,0,
894000.87_LEX.001:C3,573074,117807:1,Besançon Viotte,C3,,,,0,
894000.87_LEX.002:C3,633031,117808:1,Besançon Viotte,C3,,,,0,
894000.87_LEX.005:C3,438515,117809:1,Besançon Viotte,C3,,,,0,
894001.87_LEX.001:C3,546865,117810:1,Belfort,C3,,,,0,
894001.87_LEX.002:C3,724088,117811:1,Belfort,C3,,,,0,
894001.87_LEX.003:C3,636842,117812:1,Belfort,C3,,,,0,
894001.87_LEX.004:C3,290206,117813:1,Belfort,C3,,,,0,
894001.87_LEX.005:C3,636764,117814:1,Belfort,C3,,,,0,
894001.87_LEX.008:C3,438515,117815:1,Belfort,C3,,,,0,
894002.87_LEX.001:C3,530039,117816:1,Besançon Viotte,C3,,,,0,
894002.87_LEX.002:C3,633031,117817:1,Besançon Viotte,C3,,,,0,
894002.87_LEX.005:C3,438515,117818:1,Besançon Viotte,C3,,,,0,
894003.87_LEX.001:C3,573094,117819:1,Belfort,C3,,,,0,
894003.87_LEX.002:C3,724089,117820:1,Belfort,C3,,,,0,
894003.87_LEX.003:C3,452816,117821:1,Belfort,C3,,,,0,
894003.87_LEX.004:C3,733140,117822:1,Belfort,C3,,,,0,
894003.87_LEX.005:C3,349954,117823:1,Belfort,C3,,,,0,
894004.87_LEX.001:C3,573074,117824:1,Besançon Viotte,C3,,,,0,
894004.87_LEX.002:C3,633031,117825:1,Besançon Viotte,C3,,,,0,
894004.87_LEX.005:C3,438515,117826:1,Besançon Viotte,C3,,,,0,
894005.87_LEX.001:C3,546865,117827:1,Belfort,C3,,,,0,
894005.87_LEX.002:C3,724088,117828:1,Belfort,C3,,,,0,
894005.87_LEX.003:C3,636842,117829:1,Belfort,C3,,,,0,
894005.87_LEX.004:C3,290206,117830:1,Belfort,C3,,,,0,
894005.87_LEX.005:C3,636764,117831:1,Belfort,C3,,,,0,
894005.87_LEX.008:C3,438515,117832:1,Belfort,C3,,,,0,
894006.87_LEX.001:C3,086042,117833:1,Besançon Viotte,C3,,,,0,
894006.87_LEX.002:C3,636768,117834:1,Besançon Viotte,C3,,,,0,
894006.87_LEX.005:C3,438515,117835:1,Besançon Viotte,C3,,,,0,
894007.87_LEX.001:C3,546865,117836:1,Belfort,C3,,,,0,
894007.87_LEX.002:C3,724088,117837:1,Belfort,C3,,,,0,
894007.87_LEX.003:C3,636842,117838:1,Belfort,C3,,,,0,
894007.87_LEX.004:C3,290206,117839:1,Belfort,C3,,,,0,
894007.87_LEX.005:C3,636764,117840:1,Belfort,C3,,,,0,
894007.87_LEX.008:C3,438515,117841:1,Belfort,C3,,,,0,
894008.87_LEX.001:C3,573074,117842:1,Besançon Viotte,C3,,,,0,
894008.87_LEX.002:C3,633031,117843:1,Besançon Viotte,C3,,,,0,
894008.87_LEX.005:C3,438515,117844:1,Besançon Viotte,C3,,,,0,
894009.87_LEX.001:C3,546865,117845:1,Belfort,C3,,,,0,
894009.87_LEX.002:C3,724088,117846:1,Belfort,C3,,,,0,
894009.87_LEX.003:C3,636842,117847:1,Belfort,C3,,,,0,
894009.87_LEX.004:C3,290206,117848:1,Belfort,C3,,,,0,
894009.87_LEX.005:C3,636764,117849:1,Belfort,C3,,,,0,
894009.87_LEX.008:C3,438515,117850:1,Belfort,C3,,,,0,
894010.87_LEX.001:C3,573074,117851:1,Besançon Viotte,C3,,,,0,
894010.87_LEX.002:C3,633031,117852:1,Besançon Viotte,C3,,,,0,
894010.87_LEX.005:C3,438515,117853:1,Besançon Viotte,C3,,,,0,
894011.87_LEX.001:C3,106927,117854:1,Belfort,C3,,,,0,
894011.87_LEX.002:C3,530070,117855:1,Belfort,C3,,,,0,
894011.87_LEX.003:C3,636844,117856:1,Belfort,C3,,,,0,
894011.87_LEX.004:C3,629936,117857:1,Belfort,C3,,,,0,
894011.87_LEX.005:C3,225268,117858:1,Belfort,C3,,,,0,
894011.87_LEX.007:C3,734716,117859:1,Belfort,C3,,,,0,
894011.87_LEX.009:C3,438515,117860:1,Belfort,C3,,,,0,
894012.87_LEX.001:C3,530039,117861:1,Besançon Viotte,C3,,,,0,
894012.87_LEX.002:C3,633031,117862:1,Besançon Viotte,C3,,,,0,
894012.87_LEX.005:C3,438515,117863:1,Besançon Viotte,C3,,,,0,
894013.87_LEX.001:C3,546740,117864:1,Belfort,C3,,,,0,
894013.87_LEX.002:C3,724353,117865:1,Belfort,C3,,,,0,
894013.87_LEX.003:C3,636843,117866:1,Belfort,C3,,,,0,
894013.87_LEX.004:C3,629925,117867:1,Belfort,C3,,,,0,
894013.87_LEX.005:C3,070967,117868:1,Belfort,C3,,,,0,
894013.87_LEX.007:C3,716317,117869:1,Montbéliard,C3,,,,0,
894013.87_LEX.009:C3,438515,117870:1,Belfort,C3,,,,0,
894014.87_LEX.001:C3,529245,117871:1,Besançon Viotte,C3,,,,0,
894014.87_LEX.002:C3,636768,117872:1,Besançon Viotte,C3,,,,0,
894014.87_LEX.004:C3,716317,117873:1,Besançon Viotte,C3,,,,0,
894014.87_LEX.006:C3,438515,117874:1,Besançon Viotte,C3,,,,0,
894015.87_LEX.001:C3,546865,117875:1,Belfort,C3,,,,0,
894015.87_LEX.002:C3,724088,117876:1,Belfort,C3,,,,0,
894015.87_LEX.003:C3,636842,117877:1,Belfort,C3,,,,0,
894015.87_LEX.004:C3,290206,117878:1,Belfort,C3,,,,0,
894015.87_LEX.005:C3,636764,117879:1,Belfort,C3,,,,0,
894015.87_LEX.008:C3,438515,117880:1,Belfort,C3,,,,0,
894016.87_LEX.001:C3,632553,117881:1,Besançon Viotte,C3,,,,0,
894016.87_LEX.002:C3,636846,117882:1,Besançon Viotte,C3,,,,0,
894017.87_LEX.001:C3,573097,117883:1,Belfort,C3,,,,0,
894017.87_LEX.002:C3,724088,117884:1,Belfort,C3,,,,0,
894100.87_LEX.001:C13,537299,117885:1,Besançon Viotte,C13,,,,0,
894100.87_LEX.002:C13,454901,117886:1,Besançon Viotte,C13,,,,0,
894100.87_LEX.004:C13,726003,117887:1,Besançon Viotte,C13,,,,0,
894101.87_LEX.001:C13,546865,117888:1,Belfort,C13,,,,0,
894101.87_LEX.002:C13,724088,117889:1,Belfort,C13,,,,0,
894101.87_LEX.003:C13,629324,117890:1,Belfort,C13,,,,0,
894101.87_LEX.004:C13,290206,117891:1,Belfort,C13,,,,0,
894101.87_LEX.005:C13,111060,117892:1,Belfort,C13,,,,0,
894101.87_LEX.006:C13,223861,117893:1,Belfort,C13,,,,0,
894101.87_LEX.007:C13,489665,117894:1,Belfort,C13,,,,0,
894101.87_LEX.010:C13,438515,117895:1,Belfort,C13,,,,0,
894102.87_LEX.001:C13,573074,117896:1,Besançon Viotte,C13,,,,0,
894102.87_LEX.002:C13,633031,117897:1,Besançon Viotte,C13,,,,0,
894102.87_LEX.005:C13,438515,117898:1,Besançon Viotte,C13,,,,0,
894103.87_LEX.001:C13,546865,117899:1,Belfort,C13,,,,0,
894103.87_LEX.002:C13,724088,117900:1,Belfort,C13,,,,0,
894103.87_LEX.003:C13,573094,117901:1,Belfort,C13,,,,0,
894103.87_LEX.004:C13,629324,117902:1,Belfort,C13,,,,0,
894103.87_LEX.005:C13,724089,117903:1,Belfort,C13,,,,0,
894103.87_LEX.006:C13,290206,117904:1,Belfort,C13,,,,0,
894103.87_LEX.007:C13,331551,117905:1,Belfort,C13,,,,0,
894103.87_LEX.008:C13,035688,117906:1,Belfort,C13,,,,0,
894103.87_LEX.009:C13,288429,117907:1,Belfort,C13,,,,0,
894103.87_LEX.010:C13,489665,117908:1,Belfort,C13,,,,0,
894103.87_LEX.011:C13,349954,117909:1,Belfort,C13,,,,0,
894103.87_LEX.013:C13,627939,117910:1,Belfort,C13,,,,0,
894103.87_LEX.016:C13,438515,117911:1,Belfort,C13,,,,0,
894103.87_LEX.017:C13,744811,117912:1,Belfort,C13,,,,0,
894103.87_LEX.018:C13,736471,117913:1,Belfort,C13,,,,0,
894104.87_LEX.001:C13,630291,117914:1,Besançon Viotte,C13,,,,0,
894104.87_LEX.002:C13,629893,117915:1,Besançon Viotte,C13,,,,0,
894104.87_LEX.003:C13,071408,117916:1,Besançon Viotte,C13,,,,0,
894104.87_LEX.004:C13,455805,117917:1,Besançon Viotte,C13,,,,0,
894104.87_LEX.008:C13,438515,117918:1,Besançon Viotte,C13,,,,0,
894105.87_LEX.001:C13,546740,117919:1,Belfort,C13,,,,0,
894105.87_LEX.002:C13,724354,117920:1,Belfort,C13,,,,0,
894105.87_LEX.003:C13,629322,117921:1,Belfort,C13,,,,0,
894105.87_LEX.004:C13,070967,117922:1,Belfort,C13,,,,0,
894105.87_LEX.005:C13,682425,117923:1,Belfort,C13,,,,0,
894105.87_LEX.006:C13,169641,117924:1,Belfort,C13,,,,0,
894105.87_LEX.007:C13,629325,117925:1,Belfort,C13,,,,0,
894105.87_LEX.010:C13,438515,117926:1,Belfort,C13,,,,0,
894106.87_LEX.001:C13,547497,117927:1,Besançon Viotte,C13,,,,0,
894106.87_LEX.002:C13,630031,117928:1,Besançon Viotte,C13,,,,0,
894106.87_LEX.003:C13,290206,117929:1,Besançon Viotte,C13,,,,0,
894106.87_LEX.006:C13,438515,117930:1,Besançon Viotte,C13,,,,0,
894107.87_LEX.001:C13,546740,117931:1,Belfort,C13,,,,0,
894107.87_LEX.002:C13,718292,117932:1,Belfort,C13,,,,0,
894107.87_LEX.003:C13,629322,117933:1,Belfort,C13,,,,0,
894107.87_LEX.004:C13,070967,117934:1,Belfort,C13,,,,0,
894107.87_LEX.005:C13,682425,117935:1,Belfort,C13,,,,0,
894107.87_LEX.006:C13,169641,117936:1,Belfort,C13,,,,0,
894107.87_LEX.007:C13,629325,117937:1,Belfort,C13,,,,0,
894107.87_LEX.010:C13,438515,117938:1,Belfort,C13,,,,0,
894108.87_LEX.001:C13,573932,117939:1,Besançon Viotte,C13,,,,0,
894108.87_LEX.002:C13,636768,117940:1,Besançon Viotte,C13,,,,0,
894108.87_LEX.004:C13,716317,117941:1,Besançon Viotte,C13,,,,0,
894108.87_LEX.006:C13,438515,117942:1,Besançon Viotte,C13,,,,0,
894109.87_LEX.001:C13,555456,117943:1,Belfort,C13,,,,0,
894109.87_LEX.002:C13,718293,117944:1,Belfort,C13,,,,0,
894109.87_LEX.003:C13,455641,117945:1,Belfort,C13,,,,0,
894109.87_LEX.004:C13,683268,117946:1,Belfort,C13,,,,0,
894109.87_LEX.005:C13,264451,117947:1,Belfort,C13,,,,0,
894109.87_LEX.007:C13,734504,117948:1,Belfort,C13,,,,0,
894109.87_LEX.008:C13,021488,117949:1,Belfort,C13,,,,0,
894110.87_LEX.001:C13,573074,117950:1,Besançon Viotte,C13,,,,0,
894110.87_LEX.002:C13,633031,117951:1,Besançon Viotte,C13,,,,0,
894110.87_LEX.005:C13,438515,117952:1,Besançon Viotte,C13,,,,0,
894111.87_LEX.001:C13,546740,117953:1,Belfort,C13,,,,0,
894111.87_LEX.002:C13,718294,117954:1,Belfort,C13,,,,0,
894111.87_LEX.003:C13,629322,117955:1,Belfort,C13,,,,0,
894111.87_LEX.004:C13,070967,117956:1,Belfort,C13,,,,0,
894111.87_LEX.005:C13,682425,117957:1,Belfort,C13,,,,0,
894111.87_LEX.006:C13,169641,117958:1,Belfort,C13,,,,0,
894111.87_LEX.007:C13,629325,117959:1,Belfort,C13,,,,0,
894111.87_LEX.010:C13,438515,117960:1,Belfort,C13,,,,0,
894112.87_LEX.001:C13,573932,117961:1,Besançon Viotte,C13,,,,0,
894112.87_LEX.002:C13,636768,117962:1,Besançon Viotte,C13,,,,0,
894112.87_LEX.004:C13,716317,117963:1,Besançon Viotte,C13,,,,0,
894112.87_LEX.006:C13,438515,117964:1,Besançon Viotte,C13,,,,0,
894113.87_LEX.001:C13,546740,117965:1,Belfort,C13,,,,0,
894113.87_LEX.002:C13,718294,117966:1,Belfort,C13,,,,0,
894113.87_LEX.003:C13,629322,117967:1,Belfort,C13,,,,0,
894113.87_LEX.004:C13,070967,117968:1,Belfort,C13,,,,0,
894113.87_LEX.005:C13,682425,117969:1,Belfort,C13,,,,0,
894113.87_LEX.006:C13,169641,117970:1,Belfort,C13,,,,0,
894113.87_LEX.007:C13,629325,117971:1,Belfort,C13,,,,0,
894113.87_LEX.009:C13,716317,117972:1,Montbéliard,C13,,,,0,
894113.87_LEX.011:C13,438515,117973:1,Belfort,C13,,,,0,
894115.87_LEX.001:C13,573095,117974:1,Belfort,C13,,,,0,
894115.87_LEX.002:C13,204460,117975:1,Belfort,C13,,,,0,
894115.87_LEX.003:C13,630026,117976:1,Belfort,C13,,,,0,
894115.87_LEX.004:C13,573094,117977:1,Belfort,C13,,,,0,
894115.87_LEX.005:C13,718296,117978:1,Belfort,C13,,,,0,
894115.87_LEX.006:C13,225268,117979:1,Belfort,C13,,,,0,
894115.87_LEX.007:C13,685967,117980:1,Belfort,C13,,,,0,
894115.87_LEX.008:C13,583569,117981:1,Belfort,C13,,,,0,
894115.87_LEX.009:C13,288429,117982:1,Belfort,C13,,,,0,
894115.87_LEX.010:C13,629326,117983:1,Belfort,C13,,,,0,
894115.87_LEX.012:C13,349954,117984:1,Belfort,C13,,,,0,
894115.87_LEX.013:C13,231901,117985:1,Belfort,C13,,,,0,
894115.87_LEX.014:C13,716317,117986:1,Montbéliard,C13,,,,0,
894115.87_LEX.017:C13,438515,117987:1,Belfort,C13,,,,0,
894115.87_LEX.018:C13,744811,117988:1,Belfort,C13,,,,0,
894115.87_LEX.019:C13,047630,117989:1,Belfort,C13,,,,0,
894200.87_LEX.001:C11,063913,117990:1,Dijon,C11,,,,0,
894200.87_LEX.002:C11,636768,117991:1,Dijon,C11,,,,0,
894200.87_LEX.005:C11,438515,117992:1,Dijon,C11,,,,0,
894201.87_LEX.001:C11,573074,117993:1,Besançon Viotte,C11,,,,0,
894201.87_LEX.002:C11,633031,117994:1,Besançon Viotte,C11,,,,0,
894201.87_LEX.005:C11,438515,117995:1,Besançon Viotte,C11,,,,0,
894202.87_LEX.001:C11,573074,117996:1,Dijon,C11,,,,0,
894202.87_LEX.002:C11,633031,117997:1,Dijon,C11,,,,0,
894202.87_LEX.005:C11,438515,117998:1,Dijon,C11,,,,0,
894203.87_LEX.001:C11,573074,117999:1,Besançon Viotte,C11,,,,0,
894203.87_LEX.002:C11,633031,118000:1,Besançon Viotte,C11,,,,0,
894203.87_LEX.005:C11,438515,118001:1,Besançon Viotte,C11,,,,0,
894204.87_LEX.001:C11,546755,118002:1,Dijon,C11,,,,0,
894204.87_LEX.002:C11,636304,118003:1,Dijon,C11,,,,0,
894204.87_LEX.003:C11,643632,118004:1,Dijon,C11,,,,0,
894204.87_LEX.004:C11,631438,118005:1,Dijon,C11,,,,0,
894204.87_LEX.008:C11,438515,118006:1,Dijon,C11,,,,0,
894205.87_LEX.001:C11,073526,118007:1,Besançon Viotte,C11,,,,0,
894205.87_LEX.002:C11,632465,118008:1,Besançon Viotte,C11,,,,0,
894205.87_LEX.003:C11,073533,118009:1,Besançon Viotte,C11,,,,0,
894205.87_LEX.004:C11,634652,118010:1,Besançon Viotte,C11,,,,0,
894205.87_LEX.008:C11,438515,118011:1,Besançon Viotte,C11,,,,0,
894206.87_LEX.001:C11,063913,118012:1,Dijon,C11,,,,0,
894206.87_LEX.002:C11,636768,118013:1,Dijon,C11,,,,0,
894206.87_LEX.005:C11,438515,118014:1,Dijon,C11,,,,0,
894207.87_LEX.001:C11,546755,118015:1,Besançon Viotte,C11,,,,0,
894207.87_LEX.002:C11,636304,118016:1,Besançon Viotte,C11,,,,0,
894207.87_LEX.003:C11,073533,118017:1,Besançon Viotte,C11,,,,0,
894207.87_LEX.004:C11,634652,118018:1,Besançon Viotte,C11,,,,0,
894207.87_LEX.005:C11,585175,118019:1,Besançon Viotte,C11,,,,0,
894207.87_LEX.009:C11,438515,118020:1,Besançon Viotte,C11,,,,0,
894207.87_LEX.010:C11,709400,118021:1,Besançon Viotte,C11,,,,0,
894208.87_LEX.001:C11,063913,118022:1,Dijon,C11,,,,0,
894208.87_LEX.002:C11,636768,118023:1,Dijon,C11,,,,0,
894208.87_LEX.005:C11,438515,118024:1,Dijon,C11,,,,0,
894209.87_LEX.001:C11,063913,118025:1,Besançon Viotte,C11,,,,0,
894209.87_LEX.002:C11,636768,118026:1,Besançon Viotte,C11,,,,0,
894209.87_LEX.005:C11,438515,118027:1,Besançon Viotte,C11,,,,0,
894210.87_LEX.001:C11,573367,118028:1,Dijon,C11,,,,0,
894210.87_LEX.002:C11,636768,118029:1,Dijon,C11,,,,0,
894210.87_LEX.005:C11,438515,118030:1,Dijon,C11,,,,0,
894211.87_LEX.001:C11,063913,118031:1,Besançon Viotte,C11,,,,0,
894211.87_LEX.002:C11,636768,118032:1,Besançon Viotte,C11,,,,0,
894211.87_LEX.005:C11,438515,118033:1,Besançon Viotte,C11,,,,0,
894212.87_LEX.001:C11,573074,118034:1,Dijon,C11,,,,0,
894212.87_LEX.002:C11,633031,118035:1,Dijon,C11,,,,0,
894212.87_LEX.005:C11,438515,118036:1,Dijon,C11,,,,0,
894213.87_LEX.001:C11,119237,118037:1,Besançon Viotte,C11,,,,0,
894213.87_LEX.002:C11,636768,118038:1,Besançon Viotte,C11,,,,0,
894213.87_LEX.003:C11,171393,118039:1,Besançon Viotte,C11,,,,0,
894213.87_LEX.006:C11,438515,118040:1,Besançon Viotte,C11,,,,0,
894214.87_LEX.001:C11,573074,118041:1,Dijon,C11,,,,0,
894214.87_LEX.002:C11,633031,118042:1,Dijon,C11,,,,0,
894214.87_LEX.005:C11,438515,118043:1,Dijon,C11,,,,0,
894215.87_LEX.001:C11,573074,118044:1,Besançon Viotte,C11,,,,0,
894215.87_LEX.002:C11,633031,118045:1,Besançon Viotte,C11,,,,0,
894215.87_LEX.005:C11,438515,118046:1,Besançon Viotte,C11,,,,0,
894216.87_LEX.001:C11,063913,118047:1,Dijon,C11,,,,0,
894216.87_LEX.002:C11,636768,118048:1,Dijon,C11,,,,0,
894216.87_LEX.005:C11,438515,118049:1,Dijon,C11,,,,0,
894217.87_LEX.001:C11,573074,118050:1,Besançon Viotte,C11,,,,0,
894217.87_LEX.002:C11,633031,118051:1,Besançon Viotte,C11,,,,0,
894217.87_LEX.005:C11,438515,118052:1,Besançon Viotte,C11,,,,0,
894218.87_LEX.001:C11,063913,118053:1,Dijon,C11,,,,0,
894218.87_LEX.002:C11,636768,118054:1,Dijon,C11,,,,0,
894218.87_LEX.005:C11,438515,118055:1,Dijon,C11,,,,0,
894219.87_LEX.001:C11,573074,118056:1,Besançon Viotte,C11,,,,0,
894219.87_LEX.002:C11,633031,118057:1,Besançon Viotte,C11,,,,0,
894219.87_LEX.005:C11,438515,118058:1,Besançon Viotte,C11,,,,0,
894220.87_LEX.001:C11,063913,118059:1,Dijon,C11,,,,0,
894220.87_LEX.002:C11,636768,118060:1,Dijon,C11,,,,0,
894220.87_LEX.005:C11,438515,118061:1,Dijon,C11,,,,0,
894221.87_LEX.001:C11,573074,118062:1,Besançon Viotte,C11,,,,0,
894221.87_LEX.002:C11,633031,118063:1,Besançon Viotte,C11,,,,0,
894221.87_LEX.005:C11,438515,118064:1,Besançon Viotte,C11,,,,0,
894222.87_LEX.001:C11,535899,118065:1,Dijon,C11,,,,0,
894222.87_LEX.002:C11,629893,118066:1,Dijon,C11,,,,0,
894222.87_LEX.005:C11,438515,118067:1,Dijon,C11,,,,0,
894223.87_LEX.001:C11,573074,118068:1,Besançon Viotte,C11,,,,0,
894223.87_LEX.002:C11,633031,118069:1,Besançon Viotte,C11,,,,0,
894223.87_LEX.005:C11,438515,118070:1,Besançon Viotte,C11,,,,0,
894224.87_LEX.001:C11,573406,118071:1,Dijon,C11,,,,0,
894224.87_LEX.002:C11,626473,118072:1,Dijon,C11,,,,0,
894224.87_LEX.004:C11,730846,118073:1,Dijon,C11,,,,0,
894224.87_LEX.006:C11,438515,118074:1,Dijon,C11,,,,0,
894224.87_LEX.007:C11,731988,118075:1,Dijon,C11,,,,0,
894225.87_LEX.001:C11,573074,118076:1,Besançon Viotte,C11,,,,0,
894225.87_LEX.002:C11,633031,118077:1,Besançon Viotte,C11,,,,0,
894225.87_LEX.005:C11,438515,118078:1,Besançon Viotte,C11,,,,0,
894226.87_LEX.001:C11,595276,118079:1,Dijon,C11,,,,0,
894226.87_LEX.002:C11,633031,118080:1,Dijon,C11,,,,0,
894226.87_LEX.003:C11,577100,118081:1,Dijon,C11,,,,0,
894226.87_LEX.006:C11,438515,118082:1,Dijon,C11,,,,0,
894227.87_LEX.001:C11,063913,118083:1,Besançon Viotte,C11,,,,0,
894227.87_LEX.002:C11,636768,118084:1,Besançon Viotte,C11,,,,0,
894227.87_LEX.005:C11,438515,118085:1,Besançon Viotte,C11,,,,0,
894228.87_LEX.001:C11,573074,118086:1,Dijon,C11,,,,0,
894228.87_LEX.002:C11,633031,118087:1,Dijon,C11,,,,0,
894228.87_LEX.005:C11,438515,118088:1,Dijon,C11,,,,0,
894229.87_LEX.001:C11,063913,118089:1,Besançon Viotte,C11,,,,0,
894229.87_LEX.002:C11,636768,118090:1,Besançon Viotte,C11,,,,0,
894229.87_LEX.005:C11,438515,118091:1,Besançon Viotte,C11,,,,0,
894230.87_LEX.001:C11,063913,118092:1,Dijon,C11,,,,0,
894230.87_LEX.002:C11,636768,118093:1,Dijon,C11,,,,0,
894230.87_LEX.005:C11,438515,118094:1,Dijon,C11,,,,0,
894231.87_LEX.001:C11,063913,118095:1,Besançon Viotte,C11,,,,0,
894231.87_LEX.002:C11,626426,118096:1,Besançon Viotte,C11,,,,0,
894231.87_LEX.005:C11,438515,118097:1,Besançon Viotte,C11,,,,0,
894231.87_LEX.006:C11,741498,118098:1,Besançon Viotte,C11,,,,0,
894232.87_LEX.001:C11,063913,118099:1,Dijon,C11,,,,0,
894232.87_LEX.002:C11,636768,118100:1,Dijon,C11,,,,0,
894232.87_LEX.005:C11,438515,118101:1,Dijon,C11,,,,0,
